"Connect ID","Node A","Node B","Node C","Node D","Node E","Node F","Node G","Node H"
"9868","8589937440","4294967506","","","","","",""
"9869","25769803904","8589938417","","","","","",""
"9870","8589938417","4294968483","","","","","",""
"9871","25769804802","8589934820","","","","","",""
"9872","8589934820","4294968583","","","","","",""
"9873","25769804178","8589938466","","","","","",""
"9874","8589938466","4294968532","","","","","",""
"9875","25769804459","8589937529","","","","","",""
"9876","8589937529","4294967595","","","","","",""
"9877","25769804478","8589937907","","","","","",""
"9878","8589937907","4294967973","","","","","",""
"9879","25769804545","8589938199","","","","","",""
"9880","8589938199","4294968265","","","","","",""
"9881","25769804443","8589937424","","","","","",""
"9882","8589937424","4294967490","","","","","",""
"9883","25769804505","8589938420","","","","","",""
"9884","8589938420","4294968486","","","","","",""
"9885","25769804695","8589938323","","","","","",""
"9886","8589938323","4294968389","","","","","",""
"9887","25769804429","8589937409","","","","","",""
"9888","8589937409","4294967475","","","","","",""
"9889","25769804107","8589934804","","","","","",""
"9890","8589934804","4294968567","","","","","",""
"9891","25769804486","8589937991","","","","","",""
"9892","8589937991","4294968057","","","","","",""
"9893","25769803939","8589937601","","","","","",""
"9894","8589937601","4294967667","","","","","",""
"9895","25769804544","8589937768","","","","","",""
"9896","8589937768","4294967834","","","","","",""
"9897","25769804065","8589937508","","","","","",""
"9898","8589937508","4294967574","","","","","",""
"9899","25769804780","8589938256","","","","","",""
"9900","8589938256","4294968322","","","","","",""
"9901","25769804622","8589938190","","","","","",""
"9902","8589938190","4294968256","","","","","",""
"9903","25769804098","8589937428","","","","","",""
"9904","8589937428","4294967494","","","","","",""
"9905","25769804553","8589937460","","","","","",""
"9906","8589937460","4294967526","","","","","",""
"9907","25769804158","8589937547","","","","","",""
"9908","8589937547","4294967613","","","","","",""
"9909","25769803988","8589938165","","","","","",""
"9910","8589938165","4294968231","","","","","",""
"9911","25769804800","8589937512","","","","","",""
"9912","8589937512","4294967578","","","","","",""
"9913","25769804911","8589937416","","","","","",""
"9914","8589937416","4294967482","","","","","",""
"9915","25769803912","8589938169","","","","","",""
"9916","8589938169","4294968235","","","","","",""
"9917","25769803819","8589938260","","","","","",""
"9918","8589938260","4294968326","","","","","",""
"9919","25769804287","8589937501","","","","","",""
"9920","8589937501","4294967567","","","","","",""
"9921","25769804688","8589937433","","","","","",""
"9922","8589937433","4294967499","","","","","",""
"9923","25769803882","8589938277","","","","","",""
"9924","8589938277","4294968343","","","","","",""
"9925","25769804870","8589937966","","","","","",""
"9926","8589937966","4294968032","","","","","",""
"9927","25769804231","8589938213","","","","","",""
"9928","8589938213","4294968279","","","","","",""
"9929","25769804375","8589937581","","","","","",""
"9930","8589937581","4294967647","","","","","",""
"9931","25769804120","8589938050","","","","","",""
"9932","8589938050","4294968116","","","","","",""
"9933","25769803835","8589938487","","","","","",""
"9934","8589938487","4294968553","","","","","",""
"9935","25769803836","8589938488","","","","","",""
"9936","8589938488","4294968554","","","","","",""
"9937","25769804244","8589937756","","","","","",""
"9938","8589937756","4294967822","","","","","",""
"9939","25769803803","8589937499","","","","","",""
"9940","8589937499","4294967565","","","","","",""
"9941","25769803974","8589937573","","","","","",""
"9942","8589937573","4294967639","","","","","",""
"9943","25769803837","8589934800","","","","","",""
"9944","8589934800","4294968563","","","","","",""
"9945","25769804748","8589938037","","","","","",""
"9946","8589938037","4294968103","","","","","",""
"9947","25769803787","8589937629","","","","","",""
"9948","8589937629","4294967695","","","","","",""
"9949","25769803786","8589937628","","","","","",""
"9950","8589937628","4294967694","","","","","",""
"9951","25769804001","8589938137","","","","","",""
"9952","8589938137","4294968203","","","","","",""
"9953","25769804137","8589937419","","","","","",""
"9954","8589937419","4294967485","","","","","",""
"9955","25769803955","8589937480","","","","","",""
"9956","8589937480","4294967546","","","","","",""
"9957","25769803788","8589937632","","","","","",""
"9958","8589937632","4294967698","","","","","",""
"9959","25769804655","8589937527","","","","","",""
"9960","8589937527","4294967593","","","","","",""
"9961","25769804038","8589938241","","","","","",""
"9962","8589938241","4294968307","","","","","",""
"9963","25769804335","8589937799","","","","","",""
"9964","8589937799","4294967865","","","","","",""
"9965","25769804927","8589937402","","","","","",""
"9966","8589937402","4294967468","","","","","",""
"9967","25769804111","8589938004","","","","","",""
"9968","8589938004","4294968070","","","","","",""
"9969","25769804087","8589937355","","","","","",""
"9970","8589937355","4294967421","","","","","",""
"9971","25769804081","8589938228","","","","","",""
"9972","8589938228","4294968294","","","","","",""
"9973","25769803875","8589934807","","","","","",""
"9974","8589934807","4294968570","","","","","",""
"9975","25769804595","8589937457","","","","","",""
"9976","8589937457","4294967523","","","","","",""
"9977","25769804055","8589937612","","","","","",""
"9978","8589937612","4294967678","","","","","",""
"9979","25769804892","8589937509","","","","","",""
"9980","8589937509","4294967575","","","","","",""
"9981","25769803892","8589937867","","","","","",""
"9982","8589937867","4294967933","","","","","",""
"9983","25769804362","8589938033","","","","","",""
"9984","8589938033","4294968099","","","","","",""
"9985","25769804389","8589937943","","","","","",""
"9986","8589937943","4294968009","","","","","",""
"9987","25769803941","8589938204","","","","","",""
"9988","8589938204","4294968270","","","","","",""
"9989","25769804023","8589937488","","","","","",""
"9990","8589937488","4294967554","","","","","",""
"9991","25769804573","8589937985","","","","","",""
"9992","8589937985","4294968051","","","","","",""
"9993","25769804160","8589937990","","","","","",""
"9994","8589937990","4294968056","","","","","",""
"9995","25769804620","8589938179","","","","","",""
"9996","8589938179","4294968245","","","","","",""
"9997","25769804357","8589937376","","","","","",""
"9998","8589937376","4294967442","","","","","",""
"9999","25769804140","8589937399","","","","","",""
"10000","8589937399","4294967465","","","","","",""
"10001","25769804915","8589937821","","","","","",""
"10002","8589937821","4294967887","","","","","",""
"10003","25769803977","8589938219","","","","","",""
"10004","8589938219","4294968285","","","","","",""
"10005","25769804197","8589938023","","","","","",""
"10006","8589938023","4294968089","","","","","",""
"10007","25769804161","8589938245","","","","","",""
"10008","8589938245","4294968311","","","","","",""
"10009","25769804241","8589938438","","","","","",""
"10010","8589938438","4294968504","","","","","",""
"10011","25769803876","8589937575","","","","","",""
"10012","8589937575","4294967641","","","","","",""
"10013","25769804163","8589934793","","","","","",""
"10014","8589934793","4294968556","","","","","",""
"10015","25769803965","8589938265","","","","","",""
"10016","8589938265","4294968331","","","","","",""
"10017","25769804162","8589938054","","","","","",""
"10018","8589938054","4294968120","","","","","",""
"10019","25769804631","8589937958","","","","","",""
"10020","8589937958","4294968024","","","","","",""
"10021","25769804767","8589937483","","","","","",""
"10022","8589937483","4294967549","","","","","",""
"10023","25769804277","8589937485","","","","","",""
"10024","8589937485","4294967551","","","","","",""
"10025","25769804463","8589937504","","","","","",""
"10026","8589937504","4294967570","","","","","",""
"10027","25769804292","8589938178","","","","","",""
"10028","8589938178","4294968244","","","","","",""
"10029","25769804440","8589937372","","","","","",""
"10030","8589937372","4294967438","","","","","",""
"10031","25769803879","8589938291","","","","","",""
"10032","8589938291","4294968357","","","","","",""
"10033","25769803891","8589937962","","","","","",""
"10034","8589937962","4294968028","","","","","",""
"10035","25769804646","8589938177","","","","","",""
"10036","8589938177","4294968243","","","","","",""
"10037","25769804837","8589938453","","","","","",""
"10038","8589938453","4294968519","","","","","",""
"10039","25769804124","8589938172","","","","","",""
"10040","8589938172","4294968238","","","","","",""
"10041","25769804856","8589938087","","","","","",""
"10042","8589938087","4294968153","","","","","",""
"10043","25769804318","8589938208","","","","","",""
"10044","8589938208","4294968274","","","","","",""
"10045","25769803801","8589937658","","","","","",""
"10046","8589937658","4294967724","","","","","",""
"10047","25769804782","8589938029","","","","","",""
"10048","8589938029","4294968095","","","","","",""
"10049","25769804479","8589938421","","","","","",""
"10050","8589938421","4294968487","","","","","",""
"10051","25769804242","8589937430","","","","","",""
"10052","8589937430","4294967496","","","","","",""
"10053","25769804773","8589937343","","","","","",""
"10054","8589937343","4294967409","","","","","",""
"10055","25769804327","8589937353","","","","","",""
"10056","8589937353","4294967419","","","","","",""
"10057","25769804361","8589937837","","","","","",""
"10058","8589937837","4294967903","","","","","",""
"10059","25769804877","8589937904","","","","","",""
"10060","8589937904","4294967970","","","","","",""
"10061","25769804248","8589937780","","","","","",""
"10062","8589937780","4294967846","","","","","",""
"10063","25769804529","8589937398","","","","","",""
"10064","8589937398","4294967464","","","","","",""
"10065","25769804708","8589937620","","","","","",""
"10066","8589937620","4294967686","","","","","",""
"10067","25769804083","8589938293","","","","","",""
"10068","8589938293","4294968359","","","","","",""
"10069","25769804007","8589938215","","","","","",""
"10070","8589938215","4294968281","","","","","",""
"10071","25769804460","8589938022","","","","","",""
"10072","8589938022","4294968088","","","","","",""
"10073","25769804574","8589938346","","","","","",""
"10074","8589938346","4294968412","","","","","",""
"10075","25769804267","8589937464","","","","","",""
"10076","8589937464","4294967530","","","","","",""
"10077","25769804945","8589938226","","","","","",""
"10078","8589938226","4294968292","","","","","",""
"10079","25769804125","8589938205","","","","","",""
"10080","8589938205","4294968271","","","","","",""
"10081","25769804712","8589937446","","","","","",""
"10082","8589937446","4294967512","","","","","",""
"10083","25769804769","8589937364","","","","","",""
"10084","8589937364","4294967430","","","","","",""
"10085","25769804303","8589937921","","","","","",""
"10086","8589937921","4294967987","","","","","",""
"10087","25769804431","8589937864","","","","","",""
"10088","8589937864","4294967930","","","","","",""
"10089","25769804364","8589937371","","","","","",""
"10090","8589937371","4294967437","","","","","",""
"10091","25769804112","8589937699","","","","","",""
"10092","8589937699","4294967765","","","","","",""
"10093","25769804755","8589938090","","","","","",""
"10094","8589938090","4294968156","","","","","",""
"10095","25769804715","8589938300","","","","","",""
"10096","8589938300","4294968366","","","","","",""
"10097","25769804636","8589938381","","","","","",""
"10098","8589938381","4294968447","","","","","",""
"10099","25769804609","8589938264","","","","","",""
"10100","8589938264","4294968330","","","","","",""
"10101","25769804270","8589938464","","","","","",""
"10102","8589938464","4294968530","","","","","",""
"10103","25769804310","8589938003","","","","","",""
"10104","8589938003","4294968069","","","","","",""
"10105","25769803821","8589937777","","","","","",""
"10106","8589937777","4294967843","","","","","",""
"10107","25769804850","8589938244","","","","","",""
"10108","8589938244","4294968310","","","","","",""
"10109","25769804199","8589937484","","","","","",""
"10110","8589937484","4294967550","","","","","",""
"10111","25769803852","8589937471","","","","","",""
"10112","8589937471","4294967537","","","","","",""
"10113","25769803853","8589937473","","","","","",""
"10114","8589937473","4294967539","","","","","",""
"10115","25769804869","8589938348","","","","","",""
"10116","8589938348","4294968414","","","","","",""
"10117","25769804600","8589937561","","","","","",""
"10118","8589937561","4294967627","","","","","",""
"10119","25769804220","8589937750","","","","","",""
"10120","8589937750","4294967816","","","","","",""
"10121","25769803851","8589937468","","","","","",""
"10122","8589937468","4294967534","","","","","",""
"10123","25769804012","8589937533","","","","","",""
"10124","8589937533","4294967599","","","","","",""
"10125","25769804726","8589938232","","","","","",""
"10126","8589938232","4294968298","","","","","",""
"10127","25769804801","8589937822","","","","","",""
"10128","8589937822","4294967888","","","","","",""
"10129","25769803834","8589938235","","","","","",""
"10130","8589938235","4294968301","","","","","",""
"10131","25769804299","8589937418","","","","","",""
"10132","8589937418","4294967484","","","","","",""
"10133","25769803861","8589938415","","","","","",""
"10134","8589938415","4294968481","","","","","",""
"10135","25769804732","8589937977","","","","","",""
"10136","8589937977","4294968043","","","","","",""
"10137","25769804830","8589937989","","","","","",""
"10138","8589937989","4294968055","","","","","",""
"10139","25769804929","8589937738","","","","","",""
"10140","8589937738","4294967804","","","","","",""
"10141","25769804444","8589938340","","","","","",""
"10142","8589938340","4294968406","","","","","",""
"10143","25769804458","8589937871","","","","","",""
"10144","8589937871","4294967937","","","","","",""
"10145","25769803873","8589937959","","","","","",""
"10146","8589937959","4294968025","","","","","",""
"10147","25769804291","8589937677","","","","","",""
"10148","8589937677","4294967743","","","","","",""
"10149","25769803987","8589937505","","","","","",""
"10150","8589937505","4294967571","","","","","",""
"10151","25769804253","8589938377","","","","","",""
"10152","8589938377","4294968443","","","","","",""
"10153","25769804279","8589938250","","","","","",""
"10154","8589938250","4294968316","","","","","",""
"10155","25769804538","8589937800","","","","","",""
"10156","8589937800","4294967866","","","","","",""
"10157","25769804846","8589938117","","","","","",""
"10158","8589938117","4294968183","","","","","",""
"10159","25769804543","8589938439","","","","","",""
"10160","8589938439","4294968505","","","","","",""
"10161","25769804703","8589938155","","","","","",""
"10162","8589938155","4294968221","","","","","",""
"10163","25769804844","8589938144","","","","","",""
"10164","8589938144","4294968210","","","","","",""
"10165","25769803854","8589937349","","","","","",""
"10166","8589937349","4294967415","","","","","",""
"10167","25769803818","8589938157","","","","","",""
"10168","8589938157","4294968223","","","","","",""
"10169","25769804017","8589937492","","","","","",""
"10170","8589937492","4294967558","","","","","",""
"10171","25769804605","8589938136","","","","","",""
"10172","8589938136","4294968202","","","","","",""
"10173","25769804370","8589934813","","","","","",""
"10174","8589934813","4294968576","","","","","",""
"10175","25769804914","8589937360","","","","","",""
"10176","8589937360","4294967426","","","","","",""
"10177","25769803809","8589938116","","","","","",""
"10178","8589938116","4294968182","","","","","",""
"10179","25769804558","8589937783","","","","","",""
"10180","8589937783","4294967849","","","","","",""
"10181","25769804041","8589937454","","","","","",""
"10182","8589937454","4294967520","","","","","",""
"10183","25769804010","8589937470","","","","","",""
"10184","8589937470","4294967536","","","","","",""
"10185","25769804368","8589937521","","","","","",""
"10186","8589937521","4294967587","","","","","",""
"10187","25769804379","8589938330","","","","","",""
"10188","8589938330","4294968396","","","","","",""
"10189","25769803795","8589937940","","","","","",""
"10190","8589937940","4294968006","","","","","",""
"10191","25769804709","8589937463","","","","","",""
"10192","8589937463","4294967529","","","","","",""
"10193","25769803792","8589937692","","","","","",""
"10194","8589937692","4294967758","","","","","",""
"10195","25769803794","8589937695","","","","","",""
"10196","8589937695","4294967761","","","","","",""
"10197","25769804713","8589937798","","","","","",""
"10198","8589937798","4294967864","","","","","",""
"10199","25769803793","8589937693","","","","","",""
"10200","8589937693","4294967759","","","","","",""
"10201","25769804682","8589938350","","","","","",""
"10202","8589938350","4294968416","","","","","",""
"10203","25769804058","8589938140","","","","","",""
"10204","8589938140","4294968206","","","","","",""
"10205","25769804028","8589937381","","","","","",""
"10206","8589937381","4294967447","","","","","",""
"10207","25769803797","8589938104","","","","","",""
"10208","8589938104","4294968170","","","","","",""
"10209","25769804514","8589937764","","","","","",""
"10210","8589937764","4294967830","","","","","",""
"10211","25769804857","8589938127","","","","","",""
"10212","8589938127","4294968193","","","","","",""
"10213","25769804602","8589938318","","","","","",""
"10214","8589938318","4294968384","","","","","",""
"10215","25769804168","8589937964","","","","","",""
"10216","8589937964","4294968030","","","","","",""
"10217","25769804469","8589938413","","","","","",""
"10218","8589938413","4294968479","","","","","",""
"10219","25769804381","8589937844","","","","","",""
"10220","8589937844","4294967910","","","","","",""
"10221","25769804108","8589938145","","","","","",""
"10222","8589938145","4294968211","","","","","",""
"10223","25769804593","8589937469","","","","","",""
"10224","8589937469","4294967535","","","","","",""
"10225","25769804690","8589937599","","","","","",""
"10226","8589937599","4294967665","","","","","",""
"10227","25769804339","8589937495","","","","","",""
"10228","8589937495","4294967561","","","","","",""
"10229","25769804925","8589937841","","","","","",""
"10230","8589937841","4294967907","","","","","",""
"10231","25769803810","8589938357","","","","","",""
"10232","8589938357","4294968423","","","","","",""
"10233","25769804412","8589938097","","","","","",""
"10234","8589938097","4294968163","","","","","",""
"10235","25769804657","8589938383","","","","","",""
"10236","8589938383","4294968449","","","","","",""
"10237","25769804229","8589937380","","","","","",""
"10238","8589937380","4294967446","","","","","",""
"10239","25769804475","8589937900","","","","","",""
"10240","8589937900","4294967966","","","","","",""
"10241","25769804880","8589937857","","","","","",""
"10242","8589937857","4294967923","","","","","",""
"10243","25769803901","8589938411","","","","","",""
"10244","8589938411","4294968477","","","","","",""
"10245","25769804568","8589937883","","","","","",""
"10246","8589937883","4294967949","","","","","",""
"10247","25769803865","8589937671","","","","","",""
"10248","8589937671","4294967737","","","","","",""
"10249","25769804354","8589938021","","","","","",""
"10250","8589938021","4294968087","","","","","",""
"10251","25769804549","8589937886","","","","","",""
"10252","8589937886","4294967952","","","","","",""
"10253","25769804077","8589938091","","","","","",""
"10254","8589938091","4294968157","","","","","",""
"10255","25769804105","8589937415","","","","","",""
"10256","8589937415","4294967481","","","","","",""
"10257","25769804851","8589937778","","","","","",""
"10258","8589937778","4294967844","","","","","",""
"10259","25769804159","8589937911","","","","","",""
"10260","8589937911","4294967977","","","","","",""
"10261","25769804094","8589937850","","","","","",""
"10262","8589937850","4294967916","","","","","",""
"10263","25769804078","8589937818","","","","","",""
"10264","8589937818","4294967884","","","","","",""
"10265","25769804054","8589937583","","","","","",""
"10266","8589937583","4294967649","","","","","",""
"10267","25769804743","8589938475","","","","","",""
"10268","8589938475","4294968541","","","","","",""
"10269","25769804666","8589934801","","","","","",""
"10270","8589934801","4294968564","","","","","",""
"10271","25769803964","8589938005","","","","","",""
"10272","8589938005","4294968071","","","","","",""
"10273","25769803857","8589937824","","","","","",""
"10274","8589937824","4294967890","","","","","",""
"10275","25769803942","8589937519","","","","","",""
"10276","8589937519","4294967585","","","","","",""
"10277","25769804448","8589938125","","","","","",""
"10278","8589938125","4294968191","","","","","",""
"10279","25769804811","8589937866","","","","","",""
"10280","8589937866","4294967932","","","","","",""
"10281","25769804924","8589938083","","","","","",""
"10282","8589938083","4294968149","","","","","",""
"10283","25769804268","8589937359","","","","","",""
"10284","8589937359","4294967425","","","","","",""
"10285","25769804741","8589938096","","","","","",""
"10286","8589938096","4294968162","","","","","",""
"10287","25769804385","8589937835","","","","","",""
"10288","8589937835","4294967901","","","","","",""
"10289","25769804400","8589938133","","","","","",""
"10290","8589938133","4294968199","","","","","",""
"10291","25769803899","8589938018","","","","","",""
"10292","8589938018","4294968084","","","","","",""
"10293","25769804679","8589937885","","","","","",""
"10294","8589937885","4294967951","","","","","",""
"10295","25769804725","8589937947","","","","","",""
"10296","8589937947","4294968013","","","","","",""
"10297","25769804536","8589937854","","","","","",""
"10298","8589937854","4294967920","","","","","",""
"10299","25769804015","8589938423","","","","","",""
"10300","8589938423","4294968489","","","","","",""
"10301","25769804243","8589937766","","","","","",""
"10302","8589937766","4294967832","","","","","",""
"10303","25769804734","8589938002","","","","","",""
"10304","8589938002","4294968068","","","","","",""
"10305","25769804143","8589937478","","","","","",""
"10306","8589937478","4294967544","","","","","",""
"10307","25769804426","8589938085","","","","","",""
"10308","8589938085","4294968151","","","","","",""
"10309","25769804618","8589937794","","","","","",""
"10310","8589937794","4294967860","","","","","",""
"10311","25769804252","8589937604","","","","","",""
"10312","8589937604","4294967670","","","","","",""
"10313","25769804607","8589934821","","","","","",""
"10314","8589934821","4294968584","","","","","",""
"10315","25769804921","8589938132","","","","","",""
"10316","8589938132","4294968198","","","","","",""
"10317","25769804501","8589938442","","","","","",""
"10318","8589938442","4294968508","","","","","",""
"10319","25769804341","8589937542","","","","","",""
"10320","8589937542","4294967608","","","","","",""
"10321","25769804808","8589937637","","","","","",""
"10322","8589937637","4294967703","","","","","",""
"10323","25769804738","8589937796","","","","","",""
"10324","8589937796","4294967862","","","","","",""
"10325","25769804462","8589938391","","","","","",""
"10326","8589938391","4294968457","","","","","",""
"10327","25769804608","8589938064","","","","","",""
"10328","8589938064","4294968130","","","","","",""
"10329","25769804075","8589937434","","","","","",""
"10330","8589937434","4294967500","","","","","",""
"10331","25769804836","8589938053","","","","","",""
"10332","8589938053","4294968119","","","","","",""
"10333","25769804559","8589937421","","","","","",""
"10334","8589937421","4294967487","","","","","",""
"10335","25769804016","8589938306","","","","","",""
"10336","8589938306","4294968372","","","","","",""
"10337","25769803824","8589937984","","","","","",""
"10338","8589937984","4294968050","","","","","",""
"10339","25769804742","8589938059","","","","","",""
"10340","8589938059","4294968125","","","","","",""
"10341","25769804903","8589938399","","","","","",""
"10342","8589938399","4294968465","","","","","",""
"10343","25769804512","8589937623","","","","","",""
"10344","8589937623","4294967689","","","","","",""
"10345","25769803856","8589937852","","","","","",""
"10346","8589937852","4294967918","","","","","",""
"10347","25769804088","8589938237","","","","","",""
"10348","8589938237","4294968303","","","","","",""
"10349","25769804693","8589937646","","","","","",""
"10350","8589937646","4294967712","","","","","",""
"10351","25769804814","8589937815","","","","","",""
"10352","8589937815","4294967881","","","","","",""
"10353","25769804874","8589938454","","","","","",""
"10354","8589938454","4294968520","","","","","",""
"10355","25769804257","8589937563","","","","","",""
"10356","8589937563","4294967629","","","","","",""
"10357","25769804659","8589937420","","","","","",""
"10358","8589937420","4294967486","","","","","",""
"10359","25769804824","8589938025","","","","","",""
"10360","8589938025","4294968091","","","","","",""
"10361","25769803895","8589937356","","","","","",""
"10362","8589937356","4294967422","","","","","",""
"10363","25769803814","8589937809","","","","","",""
"10364","8589937809","4294967875","","","","","",""
"10365","25769804030","8589937963","","","","","",""
"10366","8589937963","4294968029","","","","","",""
"10367","25769804797","8589938040","","","","","",""
"10368","8589938040","4294968106","","","","","",""
"10369","25769804115","8589937808","","","","","",""
"10370","8589937808","4294967874","","","","","",""
"10371","25769804825","8589937445","","","","","",""
"10372","8589937445","4294967511","","","","","",""
"10373","25769804896","8589937842","","","","","",""
"10374","8589937842","4294967908","","","","","",""
"10375","25769804871","8589937914","","","","","",""
"10376","8589937914","4294967980","","","","","",""
"10377","25769803920","8589937648","","","","","",""
"10378","8589937648","4294967714","","","","","",""
"10379","25769804895","8589938267","","","","","",""
"10380","8589938267","4294968333","","","","","",""
"10381","25769804296","8589938031","","","","","",""
"10382","8589938031","4294968097","","","","","",""
"10383","25769803913","8589937455","","","","","",""
"10384","8589937455","4294967521","","","","","",""
"10385","25769803817","8589938315","","","","","",""
"10386","8589938315","4294968381","","","","","",""
"10387","25769804021","8589937922","","","","","",""
"10388","8589937922","4294967988","","","","","",""
"10389","25769804467","8589937482","","","","","",""
"10390","8589937482","4294967548","","","","","",""
"10391","25769804132","8589937720","","","","","",""
"10392","8589937720","4294967786","","","","","",""
"10393","25769804228","8589937950","","","","","",""
"10394","8589937950","4294968016","","","","","",""
"10395","25769804565","8589937410","","","","","",""
"10396","8589937410","4294967476","","","","","",""
"10397","25769803940","8589937806","","","","","",""
"10398","8589937806","4294967872","","","","","",""
"10399","25769804918","8589938437","","","","","",""
"10400","8589938437","4294968503","","","","","",""
"10401","25769804813","8589937587","","","","","",""
"10402","8589937587","4294967653","","","","","",""
"10403","25769804510","8589938030","","","","","",""
"10404","8589938030","4294968096","","","","","",""
"10405","25769804893","8589937915","","","","","",""
"10406","8589937915","4294967981","","","","","",""
"10407","25769804740","8589938086","","","","","",""
"10408","8589938086","4294968152","","","","","",""
"10409","25769804865","8589937700","","","","","",""
"10410","8589937700","4294967766","","","","","",""
"10411","25769804781","8589938288","","","","","",""
"10412","8589938288","4294968354","","","","","",""
"10413","25769804555","8589938257","","","","","",""
"10414","8589938257","4294968323","","","","","",""
"10415","25769804930","8589937489","","","","","",""
"10416","8589937489","4294967555","","","","","",""
"10417","25769804417","8589937476","","","","","",""
"10418","8589937476","4294967542","","","","","",""
"10419","25769804403","8589937945","","","","","",""
"10420","8589937945","4294968011","","","","","",""
"10421","25769804671","8589937706","","","","","",""
"10422","8589937706","4294967772","","","","","",""
"10423","25769803884","8589937976","","","","","",""
"10424","8589937976","4294968042","","","","","",""
"10425","25769804710","8589937721","","","","","",""
"10426","8589937721","4294967787","","","","","",""
"10427","25769804186","8589937933","","","","","",""
"10428","8589937933","4294967999","","","","","",""
"10429","25769804348","8589937393","","","","","",""
"10430","8589937393","4294967459","","","","","",""
"10431","25769804589","8589938218","","","","","",""
"10432","8589938218","4294968284","","","","","",""
"10433","25769804217","8589938052","","","","","",""
"10434","8589938052","4294968118","","","","","",""
"10435","25769804724","8589938374","","","","","",""
"10436","8589938374","4294968440","","","","","",""
"10437","25769804349","8589937890","","","","","",""
"10438","8589937890","4294967956","","","","","",""
"10439","25769804675","8589938011","","","","","",""
"10440","8589938011","4294968077","","","","","",""
"10441","25769804146","8589937608","","","","","",""
"10442","8589937608","4294967674","","","","","",""
"10443","25769803859","8589938111","","","","","",""
"10444","8589938111","4294968177","","","","","",""
"10445","25769804136","8589937474","","","","","",""
"10446","8589937474","4294967540","","","","","",""
"10447","25769804834","8589938275","","","","","",""
"10448","8589938275","4294968341","","","","","",""
"10449","25769804513","8589937456","","","","","",""
"10450","8589937456","4294967522","","","","","",""
"10451","25769804050","8589937889","","","","","",""
"10452","8589937889","4294967955","","","","","",""
"10453","25769804625","8589938393","","","","","",""
"10454","8589938393","4294968459","","","","","",""
"10455","25769804333","8589938324","","","","","",""
"10456","8589938324","4294968390","","","","","",""
"10457","25769804183","8589937617","","","","","",""
"10458","8589937617","4294967683","","","","","",""
"10459","25769804144","8589938239","","","","","",""
"10460","8589938239","4294968305","","","","","",""
"10461","25769804093","8589938180","","","","","",""
"10462","8589938180","4294968246","","","","","",""
"10463","25769804271","8589937789","","","","","",""
"10464","8589937789","4294967855","","","","","",""
"10465","25769803905","8589937912","","","","","",""
"10466","8589937912","4294967978","","","","","",""
"10467","25769803985","8589937753","","","","","",""
"10468","8589937753","4294967819","","","","","",""
"10469","25769804289","8589937995","","","","","",""
"10470","8589937995","4294968061","","","","","",""
"10471","25769804789","8589937633","","","","","",""
"10472","8589937633","4294967699","","","","","",""
"10473","25769804127","8589934806","","","","","",""
"10474","8589934806","4294968569","","","","","",""
"10475","25769804678","8589938407","","","","","",""
"10476","8589938407","4294968473","","","","","",""
"10477","25769804509","8589937951","","","","","",""
"10478","8589937951","4294968017","","","","","",""
"10479","25769804321","8589938358","","","","","",""
"10480","8589938358","4294968424","","","","","",""
"10481","25769804656","8589937357","","","","","",""
"10482","8589937357","4294967423","","","","","",""
"10483","25769804805","8589937836","","","","","",""
"10484","8589937836","4294967902","","","","","",""
"10485","25769804071","8589937444","","","","","",""
"10486","8589937444","4294967510","","","","","",""
"10487","25769803946","8589938046","","","","","",""
"10488","8589938046","4294968112","","","","","",""
"10489","25769803808","8589937906","","","","","",""
"10490","8589937906","4294967972","","","","","",""
"10491","25769804265","8589937790","","","","","",""
"10492","8589937790","4294967856","","","","","",""
"10493","25769803947","8589938047","","","","","",""
"10494","8589938047","4294968113","","","","","",""
"10495","25769803948","8589938048","","","","","",""
"10496","8589938048","4294968114","","","","","",""
"10497","25769804594","8589938379","","","","","",""
"10498","8589938379","4294968445","","","","","",""
"10499","25769803855","8589938412","","","","","",""
"10500","8589938412","4294968478","","","","","",""
"10501","25769804305","8589938305","","","","","",""
"10502","8589938305","4294968371","","","","","",""
"10503","25769803796","8589937640","","","","","",""
"10504","8589937640","4294967706","","","","","",""
"10505","25769804692","8589937880","","","","","",""
"10506","8589937880","4294967946","","","","","",""
"10507","25769804633","8589937892","","","","","",""
"10508","8589937892","4294967958","","","","","",""
"10509","25769804624","8589938255","","","","","",""
"10510","8589938255","4294968321","","","","","",""
"10511","25769804374","8589937974","","","","","",""
"10512","8589937974","4294968040","","","","","",""
"10513","25769804188","8589938148","","","","","",""
"10514","8589938148","4294968214","","","","","",""
"10515","25769804302","8589934792","","","","","",""
"10516","8589934792","4294968555","","","","","",""
"10517","25769804714","8589937352","","","","","",""
"10518","8589937352","4294967418","","","","","",""
"10519","25769804275","8589937656","","","","","",""
"10520","8589937656","4294967722","","","","","",""
"10521","25769804551","8589937932","","","","","",""
"10522","8589937932","4294967998","","","","","",""
"10523","25769804704","8589938201","","","","","",""
"10524","8589938201","4294968267","","","","","",""
"10525","25769804942","8589937425","","","","","",""
"10526","8589937425","4294967491","","","","","",""
"10527","25769803989","8589938027","","","","","",""
"10528","8589938027","4294968093","","","","","",""
"10529","25769804537","8589937510","","","","","",""
"10530","8589937510","4294967576","","","","","",""
"10531","25769804612","8589938268","","","","","",""
